country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-12-2025 23:00,28.58028,77.233829,SO2,7,46,26
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-12-2025 23:00,28.58028,77.233829,CO,100,168,156
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-12-2025 23:00,28.58028,77.233829,OZONE,4,141,37
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",14-12-2025 23:00,28.588333,77.221667,NO2,3,97,42
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",14-12-2025 23:00,28.5918245,77.2273074,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",14-12-2025 23:00,28.611281,77.237738,PM10,408,464,429
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",14-12-2025 23:00,28.636429,77.201067,SO2,51,63,57
India,Delhi,Delhi,"Rohini, Delhi - DPCC",14-12-2025 23:00,28.732528,77.11992,CO,105,165,159
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",14-12-2025 23:00,28.6514781,77.1473105,PM2.5,309,373,342
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",14-12-2025 23:00,28.5504249,77.2159377,PM10,404,485,446
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",14-12-2025 23:00,28.5504249,77.2159377,NO2,51,78,62
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",14-12-2025 23:00,28.5504249,77.2159377,CO,96,150,109
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",14-12-2025 23:00,28.710508,77.249485,SO2,7,20,10
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",14-12-2025 23:00,28.531346,77.190156,PM2.5,375,500,421
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",14-12-2025 23:00,28.56789,77.250515,SO2,5,53,28
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",14-12-2025 23:00,28.530785,77.271255,PM2.5,457,500,494
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",14-12-2025 23:00,28.530785,77.271255,SO2,12,24,18
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",14-12-2025 23:00,28.530785,77.271255,OZONE,6,120,76
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",14-12-2025 23:00,28.623763,77.287209,OZONE,2,147,44
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",14-12-2025 23:00,28.674045,77.131023,PM10,364,488,430
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",14-12-2025 23:00,28.674045,77.131023,NO2,43,93,64
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",14-12-2025 23:00,28.674045,77.131023,NH3,7,10,9
India,Delhi,Delhi,"Pusa, Delhi - DPCC",14-12-2025 23:00,28.639652,77.146275,OZONE,9,13,10
India,Delhi,Delhi,"Pusa, Delhi - IMD",14-12-2025 23:00,28.63611,77.173332,PM10,314,435,396
India,Delhi,Delhi,"Pusa, Delhi - IMD",14-12-2025 23:00,28.63611,77.173332,NO2,15,152,71
India,Delhi,Delhi,"Pusa, Delhi - IMD",14-12-2025 23:00,28.63611,77.173332,CO,78,133,114
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",14-12-2025 23:00,28.563262,77.186937,NO2,26,131,69
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",14-12-2025 23:00,28.563262,77.186937,NH3,10,15,13
India,Delhi,Delhi,"Rohini, Delhi - DPCC",14-12-2025 23:00,28.732528,77.11992,SO2,9,17,14
India,Delhi,Delhi,"DTU, Delhi - CPCB",14-12-2025 23:00,28.7500499,77.1112615,CO,102,129,105
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",14-12-2025 23:00,28.498571,77.26484,NO2,34,104,69
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",14-12-2025 23:00,28.5710274,77.0719006,NO2,89,184,123
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",14-12-2025 23:00,28.5710274,77.0719006,NH3,20,30,25
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",14-12-2025 23:00,28.5710274,77.0719006,OZONE,4,289,64
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",14-12-2025 23:00,23.002657,72.591912,CO,17,44,31
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",14-12-2025 23:00,23.020509,72.579261,PM10,115,194,145
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",14-12-2025 23:00,23.016834,72.625775,NH3,4,14,7
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",14-12-2025 23:00,23.041137,72.456691,PM2.5,88,198,123
India,Delhi,Delhi,"Mundka, Delhi - DPCC",14-12-2025 23:00,28.684678,77.076574,OZONE,2,12,3
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",14-12-2025 23:00,28.60909,77.0325413,SO2,7,18,10
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",14-12-2025 23:00,28.60909,77.0325413,OZONE,26,88,46
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",14-12-2025 23:00,28.56789,77.250515,PM10,431,500,458
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",14-12-2025 23:00,28.54246,77.191651,PM2.5,372,500,416
India,Delhi,Delhi,"ITO, Delhi - CPCB",14-12-2025 23:00,28.628624,77.24106,CO,15,138,98
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",14-12-2025 23:00,23.221714,72.654328,OZONE,4,76,34
India,Gujarat,Surat,"Science Center, Surat - SMC",14-12-2025 23:00,21.170046,72.795405,CO,38,46,40
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",14-12-2025 23:00,20.362421,72.918013,NO2,1,9,5
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",14-12-2025 23:00,20.362421,72.918013,SO2,14,17,16
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",14-12-2025 23:00,22.969611,72.6435,SO2,3,12,8
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",14-12-2025 23:00,30.379589,76.778328,NO2,20,25,22
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",14-12-2025 23:00,30.379589,76.778328,SO2,31,32,31
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",14-12-2025 23:00,28.3153,76.9143,PM10,161,300,215
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",14-12-2025 23:00,28.3153,76.9143,NO2,NA,NA,NA
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",14-12-2025 23:00,28.3153,76.9143,NH3,4,14,8
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",14-12-2025 23:00,28.3153,76.9143,CO,20,64,45
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",14-12-2025 23:00,28.3153,76.9143,OZONE,2,112,39
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",14-12-2025 23:00,29.432304,76.972765,SO2,11,11,11
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",14-12-2025 23:00,28.52123,76.37138,PM2.5,NA,NA,NA
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",14-12-2025 23:00,28.52123,76.37138,PM10,NA,NA,NA
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",14-12-2025 23:00,28.2068,76.7997,SO2,3,29,10
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",14-12-2025 23:00,28.39072,77.30059,PM10,157,165,160
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",14-12-2025 23:00,28.39072,77.30059,SO2,8,9,8
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",14-12-2025 23:00,28.376058,77.315741,CO,16,84,35
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",14-12-2025 23:00,28.4417,77.3217,SO2,6,6,6
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",14-12-2025 23:00,28.4417,77.3217,CO,60,66,62
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",14-12-2025 23:00,23.076793,72.627874,PM2.5,34,84,61
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",14-12-2025 23:00,23.076793,72.627874,CO,14,73,39
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",14-12-2025 23:00,21.613267,73.010555,CO,16,88,50
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",14-12-2025 23:00,23.243639,72.68994,PM2.5,48,141,96
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",14-12-2025 23:00,23.243639,72.68994,NH3,2,3,2
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",14-12-2025 23:00,28.6701,76.9254,NH3,12,13,13
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",14-12-2025 23:00,28.6701,76.9254,OZONE,13,21,18
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",14-12-2025 23:00,28.3419248,77.319699,NH3,3,3,3
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",14-12-2025 23:00,28.806223,76.141105,PM2.5,125,211,168
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",14-12-2025 23:00,28.806223,76.141105,OZONE,9,19,13
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",14-12-2025 23:00,29.503664,75.467934,PM10,179,284,220
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",14-12-2025 23:00,29.503664,75.467934,CO,25,37,28
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",14-12-2025 23:00,28.4227,77.0667,CO,34,45,38
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",14-12-2025 23:00,28.4275,77.1465,PM2.5,292,408,338
India,Haryana,Jind,"Police Lines, Jind - HSPCB",14-12-2025 23:00,29.307814,76.337619,PM10,119,274,188
India,Haryana,Jind,"Police Lines, Jind - HSPCB",14-12-2025 23:00,29.307814,76.337619,CO,2,66,7
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",14-12-2025 23:00,29.6953,77.0027,PM10,41,273,121
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",14-12-2025 23:00,29.6953,77.0027,NH3,6,7,6
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",14-12-2025 23:00,28.360699,76.93609,NO2,76,93,83
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",14-12-2025 23:00,28.060249,76.113115,OZONE,17,80,37
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",14-12-2025 23:00,28.4501238,77.0263051,SO2,2,8,5
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-12-2025 23:00,12.917348,77.622813,OZONE,11,26,17
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-12-2025 23:00,11.55358,76.55521,PM2.5,19,40,27
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-12-2025 23:00,11.55358,76.55521,PM10,29,50,38
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",14-12-2025 23:00,15.459706,75.008381,SO2,3,10,5
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",14-12-2025 23:00,15.3714823,75.1160168,OZONE,29,30,29
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",14-12-2025 23:00,17.336318,76.847397,NH3,3,4,3
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",14-12-2025 23:00,15.34763,76.181767,PM10,41,96,64
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",14-12-2025 23:00,23.81748678,79.446246,PM10,17,50,32
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",14-12-2025 23:00,22.9682591,76.064118,NH3,2,3,2
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",14-12-2025 23:00,22.9682591,76.064118,OZONE,24,26,25
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-12-2025 23:00,26.203442,78.193251,PM2.5,160,341,254
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-12-2025 23:00,26.203442,78.193251,PM10,107,203,148
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-12-2025 23:00,26.203442,78.193251,SO2,16,23,18
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-12-2025 23:00,26.203442,78.193251,OZONE,26,43,35
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",14-12-2025 23:00,26.259242,78.216432,PM10,128,401,203
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",14-12-2025 23:00,12.938539,77.5901,OZONE,2,57,29
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",14-12-2025 23:00,12.920984,77.584908,PM10,68,135,106
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",14-12-2025 23:00,12.920984,77.584908,NO2,8,38,22
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",14-12-2025 23:00,12.7816279,77.6299145,NO2,23,24,24
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",14-12-2025 23:00,12.7816279,77.6299145,SO2,17,17,17
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",14-12-2025 23:00,13.003872,77.664217,SO2,3,18,12
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",14-12-2025 23:00,13.003872,77.664217,CO,34,51,45
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",14-12-2025 23:00,29.0272,77.0621,SO2,6,11,8
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",14-12-2025 23:00,30.1480566,77.2893471,OZONE,8,33,20
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",14-12-2025 23:00,30.943887,76.801991,CO,48,118,84
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",14-12-2025 23:00,34.066206,74.81982,PM2.5,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",14-12-2025 23:00,8.5149093,76.9435879,CO,13,28,20
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",14-12-2025 23:00,10.5324,76.2159,PM2.5,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",14-12-2025 23:00,10.5324,76.2159,OZONE,28,29,29
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",14-12-2025 23:00,23.264759,77.381568,PM2.5,53,342,132
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",14-12-2025 23:00,23.264759,77.381568,CO,20,62,39
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",14-12-2025 23:00,15.34763,76.181767,OZONE,1,12,9
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",14-12-2025 23:00,12.88925,74.853,SO2,16,17,17
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",14-12-2025 23:00,12.21041,76.37376,NO2,15,24,20
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",14-12-2025 23:00,13.94,75.555917,PM10,67,68,67
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",14-12-2025 23:00,12.990328,77.5431385,CO,20,46,30
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",14-12-2025 23:00,13.0246342,77.5080115,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",14-12-2025 23:00,13.0246342,77.5080115,OZONE,19,20,20
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-12-2025 23:00,12.917348,77.622813,PM10,71,232,129
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-12-2025 23:00,12.917348,77.622813,NO2,14,24,17
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",14-12-2025 23:00,23.80569,86.44268,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",14-12-2025 23:00,12.9135218,77.5950804,PM2.5,75,148,98
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",14-12-2025 23:00,12.9135218,77.5950804,NO2,50,70,56
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",14-12-2025 23:00,12.9352049,77.6814488,CO,9,36,26
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",14-12-2025 23:00,8.5637,76.8865,OZONE,36,37,36
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",14-12-2025 23:00,16.7143745,74.2426398,SO2,1,11,4
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",14-12-2025 23:00,16.7143745,74.2426398,CO,35,91,58
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",14-12-2025 23:00,16.7143745,74.2426398,OZONE,1,47,26
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",14-12-2025 23:00,18.39963,76.57452,PM10,57,107,84
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",14-12-2025 23:00,18.39963,76.57452,NO2,18,65,35
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",14-12-2025 23:00,18.39963,76.57452,SO2,1,23,10
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",14-12-2025 23:00,18.39963,76.57452,OZONE,27,134,80
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",14-12-2025 23:00,18.1023399,73.4783687,NH3,5,5,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",14-12-2025 23:00,18.1023399,73.4783687,CO,38,66,54
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",14-12-2025 23:00,20.555712,74.529236,CO,18,100,60
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",14-12-2025 23:00,20.939198,77.765701,SO2,1,78,12
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",14-12-2025 23:00,19.8389439,75.244448,NO2,15,21,18
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",14-12-2025 23:00,19.8389439,75.244448,SO2,14,28,19
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",14-12-2025 23:00,19.8389439,75.244448,OZONE,7,109,46
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",14-12-2025 23:00,19.863756,75.321188,PM10,74,223,119
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",14-12-2025 23:00,19.863756,75.321188,SO2,7,28,16
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",14-12-2025 23:00,19.16485,73.23409,PM2.5,47,196,90
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-12-2025 23:00,23.50016,80.23284,OZONE,10,110,53
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",14-12-2025 23:00,24.2613009,80.7231783,PM10,89,168,136
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",14-12-2025 23:00,24.2613009,80.7231783,NO2,76,115,86
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",14-12-2025 23:00,23.10844,77.511428,PM10,103,500,226
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",14-12-2025 23:00,23.10844,77.511428,NH3,1,8,4
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",14-12-2025 23:00,22.624758,75.675238,NH3,2,3,2
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",14-12-2025 23:00,19.10122,74.73339,OZONE,2,97,42
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",14-12-2025 23:00,20.719516,77.000253,NH3,4,6,5
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",14-12-2025 23:00,20.719516,77.000253,SO2,8,24,14
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",14-12-2025 23:00,20.9402359,77.7895248,SO2,21,54,26
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",14-12-2025 23:00,20.939198,77.765701,NO2,5,95,34
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",14-12-2025 23:00,20.939198,77.765701,NH3,1,18,4
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",14-12-2025 23:00,23.163174,79.973061,CO,40,64,50
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",14-12-2025 23:00,23.142888,79.916147,OZONE,1,136,26
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",14-12-2025 23:00,23.218135,79.95777,OZONE,23,24,24
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-12-2025 23:00,23.50016,80.23284,PM10,108,335,170
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-12-2025 23:00,23.50016,80.23284,NH3,4,5,4
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-12-2025 23:00,23.50016,80.23284,SO2,23,34,27
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",14-12-2025 23:00,26.200388,78.147714,NH3,6,6,6
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",14-12-2025 23:00,22.431,75.5213,PM2.5,30,208,90
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",14-12-2025 23:00,22.431,75.5213,PM10,37,132,82
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",14-12-2025 23:00,23.163174,79.973061,PM2.5,43,183,79
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",14-12-2025 23:00,23.163174,79.973061,PM10,44,135,75
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",14-12-2025 23:00,23.838586,78.759431,SO2,4,12,7
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",14-12-2025 23:00,23.8640158,78.80289321,NO2,8,114,37
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",14-12-2025 23:00,23.8640158,78.80289321,SO2,5,9,7
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",14-12-2025 23:00,23.8640158,78.80289321,CO,61,82,71
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",14-12-2025 23:00,24.10897,82.64558,SO2,23,30,26
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",14-12-2025 23:00,19.854616,75.905894,OZONE,21,72,44
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",14-12-2025 23:00,19.25292,73.142019,PM10,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",14-12-2025 23:00,19.25292,73.142019,CO,101,107,105
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",14-12-2025 23:00,16.6870449,74.2505872,PM10,99,117,108
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",14-12-2025 23:00,19.0243902,73.0406721,NH3,1,2,1
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",14-12-2025 23:00,19.0243902,73.0406721,CO,12,56,31
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",14-12-2025 23:00,19.786089,72.757971,OZONE,30,31,31
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",14-12-2025 23:00,19.9629,79.298714,OZONE,24,24,24
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",14-12-2025 23:00,19.19709,72.82204,PM2.5,47,173,98
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",14-12-2025 23:00,19.19709,72.82204,NO2,16,34,25
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",14-12-2025 23:00,19.19709,72.82204,NH3,17,36,25
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",14-12-2025 23:00,19.19709,72.82204,OZONE,4,76,65
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",14-12-2025 23:00,18.96702,72.84214,SO2,11,25,16
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",14-12-2025 23:00,18.96702,72.84214,CO,2,58,33
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",14-12-2025 23:00,19.1878657,72.8304069,PM2.5,20,374,80
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",14-12-2025 23:00,19.1878657,72.8304069,PM10,34,337,101
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",14-12-2025 23:00,19.1878657,72.8304069,SO2,4,47,20
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",14-12-2025 23:00,18.897756,72.81332,PM2.5,76,178,113
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",14-12-2025 23:00,21.152875,79.0517531,CO,1,123,67
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",14-12-2025 23:00,21.152875,79.0517531,OZONE,2,48,15
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",14-12-2025 23:00,19.173852,77.296291,PM2.5,64,221,109
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",14-12-2025 23:00,19.173852,77.296291,SO2,2,2,2
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",14-12-2025 23:00,20.0073285,73.7762427,NO2,5,5,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",14-12-2025 23:00,20.0073285,73.7762427,SO2,4,20,13
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",14-12-2025 23:00,20.0073285,73.7762427,OZONE,10,28,13
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",14-12-2025 23:00,18.897756,72.81332,NH3,6,34,14
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",14-12-2025 23:00,19.000084,72.85673,CO,2,129,24
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",14-12-2025 23:00,19.000083,72.813993,NO2,47,113,75
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",14-12-2025 23:00,19.000083,72.813993,CO,8,54,17
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",14-12-2025 23:00,19.047,72.8746,PM2.5,15,114,47
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",14-12-2025 23:00,19.065931,72.862131,SO2,6,39,16
